Potential (mV) / Current (µA)	testset1	testset2
95.324707	-46.4	-113726.4
92.88330099999999	-46.3	-113481.3
90.441895	-46.3	-113481.3
88.000488	-46.1	-112991.1
85.559082	-46.0	-112746.0
83.11767599999999	-46.0	-112746.0
80.67627	-46.0	-112746.0
78.234863	-45.9	-112500.9
75.793457	-45.8	-112255.8
73.35205099999999	-45.7	-112010.7
70.91064500000002	-45.7	-112010.7
68.46923800000002	-45.6	-111765.59999999999
66.02783199999999	-45.5	-111520.5
63.58642599999999	-45.5	-111520.5
61.14502000000002	-45.4	-111275.4
58.70361300000002	-45.3	-111030.30000000002
56.26220699999999	-45.2	-110785.19999999998
53.82080099999999	-45.1	-110540.1
51.37939500000002	-45.0	-110295.0
48.93798800000002	-45.0	-110295.0
46.49658199999999	-44.9	-110049.90000000001
44.05517599999999	-44.8	-109804.79999999999
41.61377000000002	-44.7	-109559.7
39.17236300000002	-44.6	-109314.59999999999
36.73095699999999	-44.5	-109069.5
34.28955099999999	-44.4	-108824.4
31.848145000000017	-44.4	-108824.4
29.40673800000002	-44.29999999999999	-108579.30000000002
26.96533199999999	-44.2	-108334.2
24.523926000000017	-44.1	-108089.1
22.082520000000017	-44.0	-107844.00000000001
19.64111300000002	-43.900000000000006	-107598.9
17.19970699999999	-43.8	-107353.8
14.758301000000017	-43.8	-107353.8
12.316895000000017	-43.7	-107108.7
9.875488000000018	-43.6	-106863.6
7.434081999999989	-43.5	-106618.49999999999
4.992676000000017	-43.4	-106373.4
2.5512700000000166	-43.4	-106373.4
0.10986300000001847	-43.300000000000004	-106128.3
-2.3315430000000106	-43.20000000000001	-105883.19999999998
0.10986300000001847	-39.4	-96569.4
2.5512700000000166	-37.3	-91422.30000000002
4.992676000000017	-35.70000000000001	-87500.7
7.434081999999989	-34.3	-84069.3
9.875488000000018	-33.2	-81373.2
12.316895000000017	-32.2	-78922.2
14.758301000000017	-31.2	-76471.2
17.19970699999999	-30.299999999999997	-74265.3
19.64111300000002	-29.600000000000005	-72549.6
22.082520000000017	-28.8	-70588.8
24.523926000000017	-28.1	-68873.1
26.96533199999999	-27.5	-67402.5
29.40673800000002	-26.8	-65686.8
31.848145000000017	-26.2	-64216.19999999999
34.28955099999999	-25.599999999999998	-62745.6
36.73095699999999	-25.0	-61275.0
39.17236300000002	-24.4	-59804.4
41.61377000000002	-23.9	-58578.899999999994
44.05517599999999	-23.3	-57108.30000000001
46.49658199999999	-22.8	-55882.799999999996
48.93798800000002	-22.3	-54657.299999999996
51.37939500000002	-21.8	-53431.8
53.82080099999999	-21.3	-52206.299999999996
56.26220699999999	-20.8	-50980.80000000001
58.70361300000002	-20.4	-50000.4
61.14502000000002	-19.9	-48774.9
63.58642599999999	-19.5	-47794.5
66.02783199999999	-19.0	-46569.0
68.46923800000002	-18.5	-45343.5
70.91064500000002	-18.1	-44363.1
73.35205099999999	-17.7	-43382.700000000004
75.793457	-17.2	-42157.19999999999
78.234863	-16.8	-41176.8
80.67627	-16.3	-39951.3
83.11767599999999	-16.0	-39216.0
85.559082	-15.6	-38235.6
88.000488	-15.2	-37255.2
90.441895	-14.800000000000002	-36274.8
92.88330099999999	-14.4	-35294.4
95.324707	-13.9	-34068.9
97.766113	-13.6	-33333.6
100.20752	-13.200000000000001	-32353.199999999997
102.64892599999999	-12.799999999999999	-31372.8
105.090332	-12.4	-30392.400000000005
107.531738	-12.0	-29412.0
109.973145	-11.6	-28431.6
112.41455099999999	-11.2	-27451.199999999997
114.855957	-10.9	-26715.9
117.297363	-10.5	-25735.5
119.73877	-10.1	-24755.1
122.18017599999999	-9.71	-23799.210000000003
124.621582	-9.33	-22867.829999999998
127.062988	-8.98	-22009.98
129.504395	-8.63	-21152.13
131.945801	-8.23	-20171.73
134.387207	-7.859999999999999	-19264.86
136.82861300000002	-7.51	-18407.010000000002
139.27002	-7.119999999999999	-17451.12
141.711426	-6.7700000000000005	-16593.27
144.152832	-6.409999999999999	-15710.910000000002
146.594238	-6.07	-14877.57
149.035645	-5.7	-13970.699999999999
151.477051	-5.36	-13137.36
153.918457	-4.96	-12156.96
156.359863	-4.62	-11323.619999999999
158.80127	-4.289999999999999	-10514.789999999999
161.24267600000002	-3.9600000000000004	-9705.96
163.684082	-3.5700000000000003	-8750.07
166.125488	-3.22	-7892.22
168.566895	-2.8499999999999996	-6985.35
171.008301	-2.48	-6078.48
173.449707	-2.12	-5196.12
175.891113	-1.8599999999999999	-4558.86
178.33252	-1.4500000000000002	-3553.9500000000003
180.773926	-1.03	-2524.53
183.215332	-0.7259999999999999	-1779.426
185.656738	-0.40499999999999997	-992.6550000000001
188.098145	0.0146	35.784600000000005
190.539551	0.32	784.32
192.980957	0.713	1747.5629999999999
195.422363	1.08	2647.08
197.86377	1.44	3529.44
200.305176	1.81	4436.3099999999995
202.746582	2.1799999999999997	5343.18
205.187988	2.5500000000000003	6250.05
207.629395	2.87	7034.37
210.070801	3.27	8014.7699999999995
212.512207	3.6799999999999997	9019.68
214.953613	3.9899999999999998	9779.49
217.39502	4.380000000000001	10735.38
219.836426	4.74	11617.74
222.277832	5.1499999999999995	12622.65
224.719238	5.6	13725.599999999999
227.160645	5.99	14681.49
229.602051	6.39	15661.890000000001
232.043457	6.88	16862.88
234.484863	7.37	18063.87
236.92627	7.699999999999999	18872.7
239.36767600000002	8.18	20049.18
241.809082	8.610000000000001	21103.11
244.250488	9.08	22255.08
246.691895	9.56	23431.56
249.133301	10.1	24755.1
251.574707	10.6	25980.6
254.016113	11.1	27206.1
256.45752	11.7	28676.7
258.898926	12.2	29902.2
261.340332	12.700000000000001	31127.699999999997
263.781738	13.4	32843.4
266.223145	14.1	34559.100000000006
268.66455099999996	14.6	35784.6
271.105957	15.399999999999999	37745.4
273.547363	16.0	39216.0
275.98877	16.8	41176.8
278.43017599999996	17.6	43137.6
280.871582	18.5	45343.5
283.312988	19.3	47304.3
285.754395	20.3	49755.3
288.19580099999996	21.2	51961.2
290.637207	22.3	54657.299999999996
293.078613	23.2	56863.2
295.52002	24.4	59804.4
297.96142599999996	25.5	62500.5
300.402832	26.8	65686.8
302.844238	28.1	68873.1
305.285645	29.7	72794.7
307.72705099999996	31.2	76471.2
310.168457	32.8	80392.8
312.609863	34.7	85049.7
315.05127	36.6	89706.59999999999
317.49267599999996	38.699999999999996	94853.69999999998
319.934082	41.2	100981.20000000001
322.375488	43.900000000000006	107598.9
324.816895	47.0	115197.00000000001
327.25830099999996	50.5	123775.50000000001
329.699707	54.7	134069.7
332.141113	59.6	146079.6
334.58252000000005	65.5	160540.5
337.02392599999996	72.19999999999999	176962.2
339.465332	80.5	197305.5
341.906738	89.6	219609.59999999998
344.34814500000005	99.5	243874.5
346.78955099999996	110.046	269722.746
349.230957	120.667	295754.817
351.672363	130.89	320811.38999999996
354.11377000000005	140.625	344671.875
356.55517599999996	149.109	365466.159
358.996582	156.982	384762.88200000004
361.437988	163.208	400022.80799999996
363.87939500000005	168.335	412589.085
366.32080099999996	172.18	422013.18
368.762207	174.77400000000003	428371.07399999996
371.203613	176.26999999999998	432037.76999999996
373.64502000000005	176.88	433532.88
376.086426	176.422	432410.322
378.527832	175.10999999999999	429194.61
380.969238	172.76	423434.76
383.41064500000005	169.82999999999998	416253.32999999996
385.852051	165.985	406829.235
388.293457	161.438	395684.538
390.734863	156.525	383642.77499999997
393.17627000000005	151.062	370252.962
395.617676	145.01999999999998	355444.02
398.059082	138.82399999999998	340257.62399999995
400.500488	132.477	324701.127
402.94189500000005	125.79299999999999	308318.643
405.383301	119.171	292088.12100000004
407.824707	112.61	276007.11
410.266113	106.17099999999999	260225.121
412.70752000000005	100.12799999999999	245413.728
415.148926	94.2	230884.2
417.590332	88.8	217648.8
420.031738	83.8	205393.80000000002
422.47314500000005	79.29999999999998	194364.3
424.914551	75.2	184315.2
427.355957	71.40000000000002	175001.4
429.797363	68.1	166913.1
432.23877000000005	65.1	159560.1
434.680176	62.3	152697.30000000002
437.121582	59.8	146569.8
439.562988	57.6	141177.6
442.00439500000005	55.6	136275.6
444.445801	53.79999999999999	131863.80000000002
446.887207	52.1	127697.1
449.328613	50.6	124020.6
451.77002	49.2	120589.20000000001
454.211426	47.9	117402.90000000001
456.652832	46.7	114461.7
459.094238	45.6	111765.59999999999
461.535645	44.7	109559.7
463.977051	43.900000000000006	107598.9
466.418457	42.9	105147.90000000001
468.859863	42.10000000000001	103187.1
471.30127	41.300000000000004	101226.3
473.742676	40.6	99510.6
476.184082	40.0	98040.0
478.625488	39.29999999999999	96324.3
481.066895	38.8	95098.80000000002
483.508301	38.3	93873.3
485.949707	37.7	92402.7
488.391113	37.3	91422.30000000002
490.83252	36.8	90196.8
493.273926	36.4	89216.4
495.715332	35.9	87990.9
498.156738	35.6	87255.6
500.598145	35.3	86520.29999999999
503.039551	34.89999999999999	85539.9
505.480957	34.7	85049.7
507.922363	34.4	84314.39999999998
510.36377	34.2	83824.2
512.8051760000001	33.9	83088.9
515.246582	33.8	82843.79999999999
517.687988	33.6	82353.6
520.1293949999999	33.4	81863.4
522.5708010000001	33.2	81373.2
525.012207	33.1	81128.1
527.453613	33.0	80883.00000000001
529.8950199999999	32.89999999999999	80637.89999999998
532.3364260000001	32.8	80392.8
534.777832	32.7	80147.7
537.2192379999999	32.7	80147.7
539.6606449999999	32.7	80147.7
542.1020510000001	32.6	79902.6
544.543457	32.7	80147.7
546.9848629999999	32.6	79902.6
549.4262699999999	32.6	79902.6
551.8676760000001	32.6	79902.6
554.309082	32.6	79902.6
556.7504879999999	32.6	79902.6
559.1918949999999	32.6	79902.6
561.6333010000001	32.6	79902.6
564.074707	32.6	79902.6
566.5161129999999	32.6	79902.6
568.9575199999999	32.6	79902.6
571.3989260000001	32.6	79902.6
573.840332	32.50000000000001	79657.5
576.2817379999999	32.50000000000001	79657.5
578.7231449999999	32.4	79412.4
581.1645510000001	32.29999999999999	79167.3
583.605957	32.29999999999999	79167.3
586.0473629999999	32.2	78922.2
588.4887699999999	32.1	78677.10000000002
590.9301760000001	32.0	78432.0
593.371582	31.8	77941.8
595.8129879999999	31.7	77696.7
598.2543949999999	31.5	77206.50000000001
600.6958010000001	31.4	76961.39999999998
603.137207	31.2	76471.2
605.5786129999999	31.0	75981.0
608.0200199999999	30.799999999999997	75490.8
610.4614260000001	30.599999999999998	75000.60000000002
612.902832	30.4	74510.4
615.3442379999999	30.1	73775.1
617.7856449999999	29.9	73284.9
620.2270510000001	29.7	72794.7
622.668457	29.4	72059.4
625.1098629999999	29.2	71569.2
627.5512699999999	28.999999999999996	71079.0
629.9926760000001	28.699999999999996	70343.7
632.434082	28.499999999999996	69853.5
634.8754879999999	28.300000000000004	69363.3
637.3168949999999	28.000000000000004	68628.0
639.7583010000001	27.8	68137.8
642.199707	27.600000000000005	67647.60000000002
644.6411129999999	27.5	67402.5
647.0825199999999	27.2	66667.2
649.5239260000001	27.000000000000004	66177.0
651.965332	26.899999999999995	65931.90000000001
654.4067379999999	26.700000000000003	65441.69999999999
656.8481449999999	26.5	64951.49999999999
659.2895510000001	26.400000000000002	64706.399999999994
661.730957	26.2	64216.19999999999
664.1723629999999	26.1	63971.100000000006
666.6137699999999	26.000000000000004	63726.00000000001
669.0551760000001	25.8	63235.80000000001
671.496582	25.700000000000003	62990.7
673.9379879999999	25.599999999999998	62745.6
676.3793949999999	25.5	62500.5
678.8208010000001	25.400000000000002	62255.399999999994
681.262207	25.3	62010.3
683.7036129999999	25.2	61765.19999999999
686.1450199999999	25.2	61765.19999999999
688.5864260000001	25.1	61520.1
691.027832	25.0	61275.0
693.4692379999999	24.9	61029.9
695.9106449999999	24.9	61029.9
698.3520510000001	24.8	60784.80000000001
700.793457	24.7	60539.7
703.2348629999999	24.7	60539.7
705.67627	24.7	60539.7
708.1176760000001	24.6	60294.600000000006
710.559082	24.6	60294.600000000006
713.000488	24.5	60049.5
715.441895	24.5	60049.5
717.8833010000001	24.5	60049.5
720.324707	24.4	59804.4
722.766113	24.4	59804.4
725.20752	24.4	59804.4
727.6489260000001	24.4	59804.4
730.090332	24.299999999999997	59559.30000000001
732.531738	24.299999999999997	59559.30000000001
734.973145	24.299999999999997	59559.30000000001
737.4145510000001	24.299999999999997	59559.30000000001
739.855957	24.2	59314.19999999999
742.297363	24.2	59314.19999999999
744.73877	24.2	59314.19999999999
747.1801760000001	24.2	59314.19999999999
749.621582	24.2	59314.19999999999
752.062988	24.2	59314.19999999999
754.504395	24.2	59314.19999999999
756.9458010000001	24.2	59314.19999999999
759.387207	24.2	59314.19999999999
761.828613	24.2	59314.19999999999
764.27002	24.2	59314.19999999999
766.7114260000001	24.2	59314.19999999999
769.152832	24.2	59314.19999999999
771.594238	24.2	59314.19999999999
774.035645	24.2	59314.19999999999
776.4770510000001	24.2	59314.19999999999
778.918457	24.2	59314.19999999999
781.359863	24.2	59314.19999999999
783.80127	24.299999999999997	59559.30000000001
786.2426760000001	24.299999999999997	59559.30000000001
788.684082	24.299999999999997	59559.30000000001
791.125488	24.299999999999997	59559.30000000001
793.566895	24.299999999999997	59559.30000000001
796.0083010000001	24.4	59804.4
798.449707	24.4	59804.4
800.891113	24.4	59804.4
803.33252	24.5	60049.5
805.7739260000001	24.5	60049.5
808.215332	24.5	60049.5
810.656738	24.6	60294.600000000006
813.098145	24.7	60539.7
815.5395510000001	24.7	60539.7
817.980957	24.7	60539.7
820.422363	24.8	60784.80000000001
822.86377	24.9	61029.9
825.3051760000001	24.9	61029.9
827.746582	25.0	61275.0
830.187988	25.1	61520.1
832.629395	25.1	61520.1
835.0708010000001	25.2	61765.19999999999
837.512207	25.2	61765.19999999999
839.953613	25.400000000000002	62255.399999999994
842.39502	25.5	62500.5
844.8364260000001	25.5	62500.5
847.277832	25.599999999999998	62745.6
849.719238	25.700000000000003	62990.7
852.160645	25.8	63235.80000000001
854.6020510000001	25.9	63480.899999999994
857.043457	26.000000000000004	63726.00000000001
859.484863	26.1	63971.100000000006
861.92627	26.2	64216.19999999999
864.3676760000001	26.400000000000002	64706.399999999994
866.809082	26.5	64951.49999999999
869.250488	26.6	65196.600000000006
871.691895	26.700000000000003	65441.69999999999
874.133301	26.899999999999995	65931.90000000001
876.574707	27.000000000000004	66177.0
879.016113	27.1	66422.09999999999
881.45752	27.300000000000004	66912.3
883.898926	27.5	67402.5
886.340332	27.600000000000005	67647.60000000002
888.781738	27.8	68137.8
891.223145	28.000000000000004	68628.0
893.664551	28.2	69118.20000000001
896.105957	28.4	69608.4
898.547363	28.600000000000005	70098.6
900.98877	28.8	70588.8
903.430176	29.1	71324.10000000002
905.871582	29.299999999999997	71814.3
908.312988	29.5	72304.5
910.754395	29.8	73039.8
913.195801	30.1	73775.1
915.637207	30.299999999999997	74265.3
918.078613	30.7	75245.7
920.52002	31.0	75981.0
922.961426	31.3	76716.3
925.402832	31.7	77696.7
927.844238	32.0	78432.0
930.285645	32.4	79412.4
932.727051	32.8	80392.8
935.168457	33.2	81373.2
937.609863	33.6	82353.6
940.05127	34.1	83579.1
942.492676	34.5	84559.50000000001
944.934082	35.0	85785.0
947.375488	35.49999999999999	87010.5
949.816895	36.0	88236.0
952.258301	36.5	89461.5
954.699707	37.1	90932.1
957.141113	37.6	92157.6
959.58252	38.2	93628.2
962.023926	38.900000000000006	95343.9
964.465332	39.50000000000001	96814.5
966.906738	40.2	98530.2
969.348145	40.9	100245.9
971.789551	41.6	101961.60000000002
974.230957	42.4	103922.4
976.672363	43.099999999999994	105638.1
979.11377	43.900000000000006	107598.9
981.555176	44.6	109314.59999999999
983.996582	45.5	111520.5
986.437988	46.3	113481.3
988.879395	47.3	115932.30000000002
991.320801	48.0	117648.0
993.762207	48.9	119853.9
996.203613	49.9	122304.9
998.64502	50.900000000000006	124755.90000000001
1001.086426	51.8	126961.79999999999
998.64502	42.10000000000001	103187.1
996.203613	36.6	89706.59999999999
993.762207	32.29999999999999	79167.3
991.320801	28.699999999999996	70343.7
988.879395	25.5	62500.5
986.437988	22.8	55882.799999999996
983.996582	20.2	49510.2
981.555176	17.9	43872.90000000001
979.11377	15.8	38725.8
976.672363	13.9	34068.9
974.230957	12.1	29657.099999999995
971.789551	10.5	25735.5
969.348145	8.950000000000001	21936.45
966.906738	7.52	18431.52
964.465332	6.26	15343.259999999998
962.023926	5.04	12353.039999999999
959.58252	3.89	9534.39
957.141113	2.94	7205.9400000000005
954.699707	1.99	4877.49
952.258301	1.12	2745.1200000000003
949.816895	0.32799999999999996	803.928
947.375488	-0.38799999999999996	-950.988
944.934082	-0.9940000000000001	-2436.294
942.492676	-1.5999999999999999	-3921.6
940.05127	-2.16	-5294.16
937.609863	-2.63	-6446.129999999999
935.168457	-3.02	-7402.0199999999995
932.727051	-3.36	-8235.36
930.285645	-3.63	-8897.13
927.844238	-3.9400000000000004	-9656.939999999999
925.402832	-4.21	-10318.71
922.961426	-4.35	-10661.85
920.52002	-4.53	-11103.03
918.078613	-4.6	-11274.6
915.637207	-4.68	-11470.68
913.195801	-4.75	-11642.25
910.754395	-4.7700000000000005	-11691.27
908.312988	-4.7700000000000005	-11691.27
905.871582	-4.7700000000000005	-11691.27
903.430176	-4.74	-11617.74
900.98877	-4.7299999999999995	-11593.23
898.547363	-4.66	-11421.66
896.105957	-4.58	-11225.58
893.664551	-4.53	-11103.03
891.223145	-4.41	-10808.91
888.781738	-4.380000000000001	-10735.38
886.340332	-4.3100000000000005	-10563.81
883.898926	-4.21	-10318.71
881.45752	-4.17	-10220.67
879.016113	-4.109999999999999	-10073.61
876.574707	-4.04	-9902.04
874.133301	-4.0	-9804.0
871.691895	-3.9400000000000004	-9656.939999999999
869.250488	-3.8800000000000003	-9509.88
866.809082	-3.8600000000000003	-9460.86
864.3676760000001	-3.79	-9289.29
861.92627	-3.77	-9240.27
859.484863	-3.75	-9191.25
857.043457	-3.73	-9142.23
854.6020510000001	-3.73	-9142.23
852.160645	-3.7000000000000006	-9068.7
849.719238	-3.67	-8995.17
847.277832	-3.71	-9093.21
844.8364260000001	-3.71	-9093.21
842.39502	-3.75	-9191.25
839.953613	-3.78	-9264.78
837.512207	-3.77	-9240.27
835.0708010000001	-3.81	-9338.310000000001
832.629395	-3.81	-9338.310000000001
830.187988	-3.8800000000000003	-9509.88
827.746582	-3.8800000000000003	-9509.88
825.3051760000001	-3.95	-9681.449999999999
822.86377	-4.0	-9804.0
820.422363	-4.03	-9877.53
817.980957	-4.0600000000000005	-9951.06
815.5395510000001	-4.109999999999999	-10073.61
813.098145	-4.21	-10318.71
810.656738	-4.24	-10392.24
808.215332	-4.3100000000000005	-10563.81
805.7739260000001	-4.34	-10637.34
803.33252	-4.42	-10833.42
800.891113	-4.49	-11004.99
798.449707	-4.53	-11103.03
796.0083010000001	-4.61	-11299.109999999999
793.566895	-4.61	-11299.109999999999
791.125488	-4.7	-11519.7
788.684082	-4.75	-11642.25
786.2426760000001	-4.81	-11789.310000000001
783.80127	-4.87	-11936.37
781.359863	-4.930000000000001	-12083.429999999998
778.918457	-5.0200000000000005	-12304.02
776.4770510000001	-5.05	-12377.55
774.035645	-5.14	-12598.140000000001
771.594238	-5.14	-12598.140000000001
769.152832	-5.25	-12867.75
766.7114260000001	-5.29	-12965.789999999999
